DHSCLUST,LATNUM,LONGNUM,URBAN_RURA,ADM1NAME,DHSREGNA,round,tv_name,pc11_s_id,pc11_d_id,pc11_sd_id,pc11_tv_id,gp_lgd_code,gp_name,n_gps_constrained,clean_gp_constrained,at_risk_gp_constrained,no_gp_constrained,gp_distribution,has_cluster_to_village,gp_lgd_code_existing,has_existing_village_to_gp,village_name_from_village_file,district_from_village_file,subdistrict_from_village_file,gp_lgd_code_from_village_file,gp_name_from_village_file,has_village_to_gp_from_village_file,gp_lgd_code_best,has_any_village_to_gp,has_gp_to_reservation_history,coverage_status,gp_lgd_code_lookup2,gp_name_lgd,district_lgd,subdistrict_lgd,gp_norm,district_norm,subdistrict_norm,target_gp_name,target_gp_norm,dhs_district_hist_norm,lgd_district_hist_norm,res_gp_norm,res_district_hist_norm,n_res_rows,n_samitis,res_samitis,n_dose_values,dose_values,reservation_dose_n_candidate,reservation_dose_candidate,reserved_women_2005_candidate,reserved_women_2010_candidate,has_direct_gpname_dhsdistrict_reservation,has_combined_reservation,newly_recovered_by_direct_match,orig_reserved_women_2005,orig_reserved_women_2010,orig_reservation_2005,orig_reservation_2010,orig_reservation_dose_n,orig_reservation_dose,orig_match_stage,orig_gp_name_lgd,orig_district_lgd,orig_subdistrict_lgd,has_original_gp_lgd_match,fuzzy_samiti_reservation_dose,fuzzy_samiti_reservation_dose_n,fuzzy_samiti_reserved_women_2005,fuzzy_samiti_reserved_women_2010,fuzzy_samiti_reservation_2005,fuzzy_samiti_reservation_2010,fuzzy_samiti_gp_similarity,fuzzy_samiti_similarity,fuzzy_samiti_match_category,fuzzy_samiti_res_gp_display,fuzzy_samiti_res_samiti_display,has_fuzzy_samiti_match,working_match_source,working_reservation_dose,working_reservation_dose_n,working_reserved_women_2005,working_reserved_women_2010,working_reservation_2005,working_reservation_2010
291305.0,26.2641072388,70.9707615611,R,RAJASTHAN,Jaisalmer,NFHS4,Modha,8,114,576,86596,38772.0,Modha,5,False,True,False,"{""38772"": 1.0}",True,38772,True,Modha,Jaisalmer,Fatehgarh,38772,Modha,True,38772,True,True,4_full_coverage,38772,Modha,Jaisalmer,Fatehgarh,modha,jaisalmer,fatehgarh,Modha,modha,jaisalmer,jaisalmer,modha,jaisalmer,1.0,1.0,sam,1.0,once,1.0,once,1.0,0.0,True,True,False,1.0,0.0,GEN W,OBC,1.0,once,B_exact_gp_district,Modha,Jaisalmer,Fatehgarh,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,1.0,0.0,GEN W,OBC
291306.0,23.3836529659,74.3938723003,R,RAJASTHAN,Banswara,NFHS4,Sewana,8,125,653,99410,294712.0,Sewana,12,False,True,False,"{""294712"": 1.0}",True,294712,True,Sewana,Banswara,Bagidora,294712,Sewana,True,294712,True,False,3_gp_no_reservation_history,294712,Sewana,Banswara,Bagidora,sewana,banswara,bagidora,Sewana,sewana,banswara,banswara,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291307.0,23.9171451988,73.9840457273,R,RAJASTHAN,Dungarpur,NFHS4,Kanthri,8,124,647,97767,37424.0,Kanthadi,13,False,True,False,"{""37424"": 1.0}",True,37424,True,Kanthri,Dungarpur,Aspur,37424,Kanthadi,True,37424,True,False,3_gp_no_reservation_history,37424,Kanthadi,Dungarpur,Aspur,kanthadi,dungarpur,aspur,Kanthadi,kanthadi,dungarpur,dungarpur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291310.0,23.5304082034,73.742130588,R,RAJASTHAN,Dungarpur,NFHS4,Peeth,8,124,649,98290,37630.0,Peeth,19,False,True,False,"{""37630"": 1.0}",True,37630,True,Peeth,Dungarpur,Simalwara,37630,Peeth,True,37630,True,True,4_full_coverage,37630,Peeth,Dungarpur,Simalwara,peeth,dungarpur,simalwara,Peeth,peeth,dungarpur,dungarpur,peeth,dungarpur,1.0,1.0,simalwara,1.0,never,0.0,never,0.0,0.0,True,True,False,0.0,0.0,ST,ST,0.0,never,A_exact_gp_district_samiti,Peeth,Dungarpur,Simalwara,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,never,0.0,0.0,0.0,ST,ST
291311.0,25.4967539812,71.5775861898,R,RAJASTHAN,Barmer,NFHS4,Jagram Ki Dhani,8,115,581,87676,35197.0,Nokhara,5,False,True,False,"{""35197"": 1.0}",True,35197,True,Jagram Ki Dhani,Barmer,Nokhra,35197,Nokhara,True,35197,True,True,4_full_coverage,35197,Nokhara,Barmer,Nokhra,nokhara,barmer,nokhra,Nokhara,nokhara,barmer,barmer,,,,,,,,,,,,False,True,False,0.0,0.0,GEN,GEN,0.0,never,C_unique_gp_name_statewide,Nokhara,Barmer,Nokhra,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,never,0.0,0.0,0.0,GEN,GEN
291312.0,26.1582681351,76.4528679115,R,RAJASTHAN,Sawai Madhopur,NFHS4,Chakeri,8,108,531,77629,41481.0,Chakeri,14,False,True,False,"{""41481"": 1.0}",True,41481,True,Chakeri,Sawai Madhopur,Sawai Madhopur,41481,Chakeri,True,41481,True,False,3_gp_no_reservation_history,41481,Chakeri,Sawai Madhopur,Sawai Madhopur,chakeri,sawaimadhopur,sawaimadhopur,Chakeri,chakeri,sawaimadhopur,sawaimadhopur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291313.0,26.4426278997,77.1620818512,R,RAJASTHAN,Karauli,NFHS4,Baharda,8,107,524,76832,40090.0,Batda,8,False,True,False,"{""40090"": 1.0}",True,40090,True,Baharda,Karauli,Mandrayal,40090,Batda,True,40090,True,False,3_gp_no_reservation_history,40090,Batda,Karauli,Mandrayal,batda,karauli,mandrayal,Batda,batda,karauli,karauli,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291314.0,25.7311725635,75.1104630411,R,RAJASTHAN,Ajmer,NFHS4,Cheeklya,8,119,614,92480,33698.0,Gordha,5,False,True,False,"{""33698"": 1.0}",True,33698,True,Cheeklya,Kekri,Sawar,33698,Gordha,True,33698,True,True,4_full_coverage,33698,Gordha,Kekri,Sawar,gordha,kekri,sawar,Gordha,gordha,ajmer,ajmer,gordha,ajmer,1.0,1.0,kekri,1.0,never,0.0,never,0.0,0.0,True,True,False,0.0,0.0,GEN,SC,0.0,never,C_unique_gp_name_statewide,Gordha,Kekri,Sawar,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,never,0.0,0.0,0.0,GEN,SC
291315.0,24.3792958603,76.3976220301,R,RAJASTHAN,Jhalawar,NFHS4,Barkheri,8,129,680,104420,,,8,False,True,False,{},True,,False,Barkheri,Jhalawar,Aklera,39069,Baira Garh,True,39069,True,False,3_gp_no_reservation_history,39069,Baira Garh,Jhalawar,Aklera,bairagarh,jhalawar,aklera,Baira Garh,bairagarh,jhalawar,jhalawar,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291317.0,25.3371018092,71.4185500533,R,RAJASTHAN,Barmer,NFHS4,Sardarpura,8,115,581,87707,35091.0,Doodhu,9,False,True,False,"{""35091"": 1.0}",True,35091,True,Sardarpura,Barmer,Dhorimanna,35091,Doodhu,True,35091,True,False,3_gp_no_reservation_history,35091,Doodhu,Barmer,Dhorimanna,doodhu,barmer,dhorimanna,Doodhu,doodhu,barmer,barmer,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291318.0,29.0136724562,74.7361587299,R,RAJASTHAN,Hanumangarh,NFHS4,LAKHASAR,8,100,471,68757,38180.0,Lakhasar,5,False,True,False,"{""38180"": 1.0}",True,38180,True,Lakhasar,Hanumangarh,Nohar,38180,Lakhasar,True,38180,True,True,4_full_coverage,38180,Lakhasar,Hanumangarh,Nohar,lakhasar,hanumangarh,nohar,Lakhasar,lakhasar,hanumangarh,hanumangarh,lakhasar,hanumangarh,1.0,1.0,nohar,1.0,never,0.0,never,0.0,0.0,True,True,False,0.0,0.0,GEN,GEN,0.0,never,A_exact_gp_district_samiti,Lakhasar,Hanumangarh,Nohar,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,never,0.0,0.0,0.0,GEN,GEN
291319.0,29.6460550151,74.4323788355,R,RAJASTHAN,Hanumangarh,NFHS4,3 DPM,8,100,467,67336,38083.0,Malar Khera,9,False,True,False,"{""38083"": 1.0}",True,38083,True,3 Dpm,Hanumangarh,Tibbi,38083,Malar Khera,True,38083,True,False,3_gp_no_reservation_history,38083,Malar Khera,Hanumangarh,Tibbi,malarkhera,hanumangarh,tibbi,Malar Khera,malarkhera,hanumangarh,hanumangarh,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291321.0,23.7912159756,73.5698631052,R,RAJASTHAN,Dungarpur,NFHS4,Bilpan,8,124,646,97543,262606.0,Bilpan,15,False,True,False,"{""262606"": 1.0}",True,262606,True,Bilpan,Dungarpur,Bichhiwara,262606,Bilpan,True,262606,True,False,3_gp_no_reservation_history,262606,Bilpan,Dungarpur,Bichhiwara,bilpan,dungarpur,bichhiwara,Bilpan,bilpan,dungarpur,dungarpur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291323.0,24.491656136,75.959676232,R,RAJASTHAN,Jhalawar,NFHS4,Ganeshpura,8,129,682,104855,39160.0,Ganeshpura,6,False,True,False,"{""39160"": 1.0}",True,39160,True,Ganeshpura,Jhalawar,Pachpahar,39160,Ganeshpura,True,39160,True,True,4_full_coverage,39160,Ganeshpura,Jhalawar,Pachpahar,ganeshpura,jhalawar,pachpahar,Ganeshpura,ganeshpura,jhalawar,jhalawar,ganeshpura,jhalawar,1.0,1.0,jhalrapatan,1.0,once,1.0,once,1.0,0.0,True,True,False,1.0,0.0,GEN W,SC,1.0,once,B_exact_gp_district,Ganeshpura,Jhalawar,Pachpahar,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,1.0,0.0,GEN W,SC
291324.0,25.4160907855,74.9719724671,R,RAJASTHAN,Bhilwara,NFHS4,Sagatpuriya,8,122,635,95719,35756.0,Birdhol,8,False,True,False,"{""35756"": 1.0}",True,35756,True,Sagatpuriya,Shahpura,Kotri,35756,Birdhol,True,35756,True,False,3_gp_no_reservation_history,35756,Birdhol,Shahpura,Kotri,birdhol,shahpura,kotri,Birdhol,birdhol,bhilwara,bhilwara,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291327.0,23.5856865969,74.2720718947,R,RAJASTHAN,Banswara,NFHS4,Kushalpura,8,125,652,98877,34431.0,Kushalpura,17,False,True,False,"{""34431"": 1.0}",True,34431,True,Kushalpura,Banswara,Banswara,34431,Kushalpura,True,34431,True,False,3_gp_no_reservation_history,34431,Kushalpura,Banswara,Banswara,kushalpura,banswara,banswara,Kushalpura,kushalpura,banswara,banswara,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291328.0,26.6660047979,77.4883606233,R,RAJASTHAN,Dhaulpur,NFHS4,Khoole Ka Pura,8,106,516,75564,294028.0,Dhannu Ka Pura,14,False,True,False,"{""294028"": 1.0}",True,294028,True,Khoole Ka Pura,Dholpur,Bari,294028,Dhannu Ka Pura,True,294028,True,False,3_gp_no_reservation_history,294028,Dhannu Ka Pura,Dholpur,Bari,dhannukapura,dholpur,bari,Dhannu Ka Pura,dhannukapura,dholpur,dholpur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291329.0,25.7229294562,75.1741283345,R,RAJASTHAN,Ajmer,NFHS4,Kushayata,8,119,614,92487,33705.0,Kushayata,6,False,True,False,"{""33705"": 1.0}",True,33705,True,Kushayata,Kekri,Sawar,33705,Kushayata,True,33705,True,True,4_full_coverage,33705,Kushayata,Kekri,Sawar,kushayata,kekri,sawar,Kushayata,kushayata,ajmer,ajmer,kushayata,ajmer,1.0,1.0,kekri,1.0,twice,2.0,twice,1.0,1.0,True,True,False,1.0,1.0,OBC W,STW,2.0,twice,C_unique_gp_name_statewide,Kushayata,Kekri,Sawar,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,twice,2.0,1.0,1.0,OBC W,STW
291332.0,26.6375435854,74.8367644812,R,RAJASTHAN,Ajmer,NFHS4,Mohan Pura,8,119,606,91456,33728.0,Khatoli,4,False,True,False,"{""33728"": 1.0}",True,33728,True,Mohan Pura,Ajmer,Kishangarh,33728,Khatoli,True,33728,True,True,4_full_coverage,33728,Khatoli,Ajmer,Kishangarh,khatoli,ajmer,kishangarh,Khatoli,khatoli,ajmer,ajmer,khatoli,ajmer,1.0,1.0,kishangarh,1.0,never,0.0,never,0.0,0.0,True,True,False,0.0,0.0,GEN,GEN,0.0,never,A_exact_gp_district_samiti,Khatoli,Ajmer,Kishangarh,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,never,0.0,0.0,0.0,GEN,GEN
291335.0,25.1264959336,73.1334161893,R,RAJASTHAN,Pali,NFHS4,Galthani,8,118,604,91268,295140.0,Galthani,5,False,True,False,"{""295140"": 1.0}",True,295140,True,Galthani,Pali,Sumerpur,295140,Galthani,True,295140,True,False,3_gp_no_reservation_history,295140,Galthani,Pali,Sumerpur,galthani,pali,sumerpur,Galthani,galthani,pali,pali,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291336.0,28.2021562441,75.8740506355,R,RAJASTHAN,Jhunjhunun,NFHS4,Buhana,8,103,489,71369,39356.0,Buhana,11,False,True,False,"{""39356"": 1.0}",True,39356,True,Buhana,Jhunjhunu,Buhana,39356,Buhana,True,39356,True,True,4_full_coverage,39356,Buhana,Jhunjhunu,Buhana,buhana,jhunjhunu,buhana,Buhana,buhana,jhunjhunu,jhunjhunu,buhana,jhunjhunu,1.0,1.0,buhana,1.0,twice,2.0,twice,1.0,1.0,True,True,False,1.0,1.0,OBC W,GENW,2.0,twice,A_exact_gp_district_samiti,Buhana,Jhunjhunu,Buhana,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,twice,2.0,1.0,1.0,OBC W,GENW
291338.0,28.0401449388,74.7140139975,R,RAJASTHAN,Churu,NFHS4,Har Desar,8,102,485,70658,36906.0,Tidiyasar,6,False,True,False,"{""36906"": 1.0}",True,36906,True,Har Desar,Churu,Ratangarh,36906,Tidiyasar,True,36906,True,False,3_gp_no_reservation_history,36906,Tidiyasar,Churu,Ratangarh,tidiyasar,churu,ratangarh,Tidiyasar,tidiyasar,churu,churu,tidiyasar,churu,1.0,1.0,ratangarh,1.0,twice,2.0,twice,1.0,1.0,True,True,True,,,,,,,,,,,False,,,,,,,,,,,,False,2_direct_gpname_dhsdistrict_match,twice,2.0,1.0,1.0,,
291339.0,24.9192404623,75.4857385744,R,RAJASTHAN,Chittaurgarh,NFHS4,Luhariya,8,126,658,100459,,,6,False,True,False,{},True,,False,Luhariya,Chittorgarh,Rawatbhata,36519,Luhariya,True,36519,True,True,4_full_coverage,36519,Luhariya,Chittorgarh,Rawatbhata,luhariya,chittorgarh,rawatbhata,Luhariya,luhariya,chittorgarh,chittorgarh,luhariya,chittorgarh,1.0,1.0,bhainsrorgarh,1.0,twice,2.0,twice,1.0,1.0,True,True,False,1.0,1.0,GEN W,STW,2.0,twice,B_exact_gp_district,Luhariya,Chittorgarh,Rawatbhata,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,twice,2.0,1.0,1.0,GEN W,STW
291340.0,24.9652033473,73.8129333875,R,RAJASTHAN,Rajsamand,NFHS4,Kalan Kheri Patiya,8,123,645,97295,41197.0,Gunjol,10,False,True,False,"{""41197"": 1.0}",True,41197,True,Kalan Kheri Patiya,Rajsamand,Nathdwara,41197,Gunjol,True,41197,True,True,4_full_coverage,41197,Gunjol,Rajsamand,Nathdwara,gunjol,rajsamand,nathdwara,Gunjol,gunjol,rajsamand,rajsamand,gunjol,rajsamand,1.0,1.0,khamnor,1.0,once,1.0,once,0.0,1.0,True,True,False,0.0,1.0,SC,STW,1.0,once,B_exact_gp_district,Gunjol,Rajsamand,Nathdwara,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,0.0,1.0,SC,STW
291341.0,26.5274497283,76.7173623567,R,RAJASTHAN,Sawai Madhopur,NFHS4,Udai Kalan  (Rural),8,108,526,77110,41433.0,Udai Kalan,11,False,True,False,"{""41433"": 1.0}",True,41433,True,Udai Kalan (Rural),Gangapurcity,Gangapur,41433,Udai Kalan,True,41433,True,True,4_full_coverage,41433,Udai Kalan,Gangapurcity,Gangapur,udaikalan,gangapurcity,gangapur,Udai Kalan,udaikalan,sawaimadhopur,sawaimadhopur,udaikalan,sawaimadhopur,1.0,1.0,gangapur,1.0,never,0.0,never,0.0,0.0,True,True,False,0.0,0.0,GEN,SC,0.0,never,C_unique_gp_name_statewide,Udai Kalan,Gangapurcity,Gangapur,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,never,0.0,0.0,0.0,GEN,SC
291344.0,24.1102198879,74.7324368478,R,RAJASTHAN,Pratapgarh,NFHS4,Tanda,8,131,699,108543,36739.0,Kulmi Pura,12,False,True,False,"{""36739"": 1.0}",True,36739,True,Tanda,Pratapgarh,Pratapgarh,36739,Kulmi Pura,True,36739,True,True,4_full_coverage,36739,Kulmi Pura,Pratapgarh,Pratapgarh,kulmipura,pratapgarh,pratapgarh,Kulmi Pura,kulmipura,pratapgarh,pratapgarh,kulmipura,pratapgarh,1.0,1.0,pratapgarh,1.0,once,1.0,once,0.0,1.0,True,True,False,0.0,1.0,ST,STW,1.0,once,A_exact_gp_district_samiti,Kulmi Pura,Pratapgarh,Pratapgarh,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,0.0,1.0,ST,STW
291346.0,26.2028893743,75.6163979112,R,RAJASTHAN,Tonk,NFHS4,Naner,8,120,616,92760,42183.0,Naner,11,False,True,False,"{""42183"": 1.0}",True,42183,True,Naner,Tonk,Peeplu,42183,Naner,True,42183,True,True,4_full_coverage,42183,Naner,Tonk,Peeplu,naner,tonk,peeplu,Naner,naner,tonk,tonk,naner,tonk,1.0,1.0,tonk,1.0,never,0.0,never,0.0,0.0,True,True,False,0.0,0.0,GEN,GEN,0.0,never,B_exact_gp_district,Naner,Tonk,Peeplu,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,never,0.0,0.0,0.0,GEN,GEN
291347.0,27.2963456071,75.483146265,R,RAJASTHAN,Sikar,NFHS4,Dadiyarampura,8,111,555,82076,41822.0,Dadiya Rampura,4,False,True,False,"{""41822"": 1.0}",True,41822,True,Dadiyarampura,Sikar,Reengus,41822,Dadiya Rampura,True,41822,True,True,4_full_coverage,41822,Dadiya Rampura,Sikar,Reengus,dadiyarampura,sikar,reengus,Dadiya Rampura,dadiyarampura,sikar,sikar,dadiyarampura,sikar,1.0,1.0,srimadhopur,1.0,once,1.0,once,1.0,0.0,True,True,False,1.0,0.0,GEN W,OBC,1.0,once,B_exact_gp_district,Dadiya Rampura,Sikar,Reengus,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,1.0,0.0,GEN W,OBC
291348.0,26.8318110083,72.8829853373,R,RAJASTHAN,Jodhpur,NFHS4,Bheeyadiya,8,113,568,84553,262552.0,Bheenyariya,6,False,True,False,"{""262552"": 1.0}",True,262552,True,Bheeyadiya,Phalodi,Lohawat,262552,Bheenyariya,True,262552,True,False,3_gp_no_reservation_history,262552,Bheenyariya,Jodhpur (Gramin),Chamu,bheenyariya,jodhpurgramin,chamu,Bheenyariya,bheenyariya,jodhpur,jodhpur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291349.0,23.3335780249,74.3635385434,R,RAJASTHAN,Banswara,NFHS4,Beelri,8,125,654,99624,34630.0,Beelari,16,False,True,False,"{""34630"": 1.0}",True,34630,True,Beelri,Banswara,Sajjangarh,34630,Beelari,True,34630,True,False,3_gp_no_reservation_history,34630,Beelari,Banswara,Sajjangarh,beelari,banswara,sajjangarh,Beelari,beelari,banswara,banswara,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291350.0,24.9227978372,75.9110110275,R,RAJASTHAN,Kota,NFHS4,Mandalya,8,127,667,102101,40262.0,Mandliya,7,False,True,False,"{""40262"": 1.0}",True,40262,True,Mandalya,Kota,Ladpura,40262,Mandliya,True,40262,True,False,3_gp_no_reservation_history,40262,Mandliya,Kota,Ladpura,mandliya,kota,ladpura,Mandliya,mandliya,kota,kota,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,never,0.0,0.0,0.0,SC,GEN,0.9411764705882353,1.0,high_confidence_gp_and_exact_samiti,mandaliya,LADPURA,True,3_fuzzy_gpname_exact_or_close_samiti_match,never,0.0,0.0,0.0,SC,GEN
291351.0,28.4783129627,74.8168647116,R,RAJASTHAN,Churu,NFHS4,Khandwa Patta Churu,8,102,484,70466,36803.0,Khandwa Patta Churu,7,False,True,False,"{""36803"": 1.0}",True,36803,True,Khandwa Patta Churu,Churu,Churu,36803,Khandwa Patta Churu,True,36803,True,True,4_full_coverage,36803,Khandwa Patta Churu,Churu,Churu,khandwapattachuru,churu,churu,Khandwa Patta Churu,khandwapattachuru,churu,churu,khandwapattachuru,churu,1.0,1.0,churu,1.0,once,1.0,once,0.0,1.0,True,True,False,0.0,1.0,GEN,SCW,1.0,once,A_exact_gp_district_samiti,Khandwa Patta Churu,Churu,Churu,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,0.0,1.0,GEN,SCW
291352.0,26.5930827195,74.9760183309,R,RAJASTHAN,Ajmer,NFHS4,Bargaon,8,119,606,91473,33736.0,Patan,6,False,True,False,"{""33736"": 1.0}",True,33736,True,Bargaon,Ajmer,Kishangarh,33736,Patan,True,33736,True,True,4_full_coverage,33736,Patan,Ajmer,Kishangarh,patan,ajmer,kishangarh,Patan,patan,ajmer,ajmer,patan,ajmer,1.0,1.0,kishangarh,1.0,never,0.0,never,0.0,0.0,True,True,False,0.0,0.0,GEN,GEN,0.0,never,A_exact_gp_district_samiti,Patan,Ajmer,Kishangarh,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,never,0.0,0.0,0.0,GEN,GEN
291355.0,27.0046363031,76.6528227235,R,RAJASTHAN,Dausa,NFHS4,Anantwara,8,109,533,78038,37035.0,Anantwara,16,False,True,False,"{""37035"": 1.0}",True,37035,True,Anantwara,Dausa,Bandikui,37035,Anantwara,True,37035,True,False,3_gp_no_reservation_history,37035,Anantwara,Dausa,Bandikui,anantwara,dausa,bandikui,Anantwara,anantwara,dausa,dausa,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291356.0,29.0312159103,74.1525122503,R,RAJASTHAN,Hanumangarh,NFHS4,MOTER,8,100,470,68548,38190.0,Moter,3,False,True,False,"{""38190"": 1.0}",True,38190,True,Moter,Hanumangarh,Pallu,38190,Moter,True,38190,True,False,3_gp_no_reservation_history,38190,Moter,Hanumangarh,Pallu,moter,hanumangarh,pallu,Moter,moter,hanumangarh,hanumangarh,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291357.0,28.2702240939,75.0029852267,R,RAJASTHAN,Churu,NFHS4,Khasoli,8,102,484,70552,36804.0,Khansoli,5,False,True,False,"{""36804"": 1.0}",True,36804,True,Khasoli,Churu,Churu,36804,Khansoli,True,36804,True,True,4_full_coverage,36804,Khansoli,Churu,Churu,khansoli,churu,churu,Khansoli,khansoli,churu,churu,khansoli,churu,1.0,1.0,churu,1.0,once,1.0,once,0.0,1.0,True,True,False,0.0,1.0,GEN,SCW,1.0,once,A_exact_gp_district_samiti,Khansoli,Churu,Churu,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,0.0,1.0,GEN,SCW
291358.0,23.7118792522,74.8238208778,R,RAJASTHAN,Pratapgarh,NFHS4,Sewana,8,131,700,108806,36420.0,Sewana,12,False,True,False,"{""36420"": 1.0}",True,36420,True,Sewana,Pratapgarh,Dalot,36420,Sewana,True,36420,True,True,4_full_coverage,36420,Sewana,Pratapgarh,Dalot,sewana,pratapgarh,dalot,Sewana,sewana,pratapgarh,pratapgarh,sewana,pratapgarh,1.0,1.0,arnod,1.0,once,1.0,once,0.0,1.0,True,True,False,0.0,1.0,ST,STW,1.0,once,B_exact_gp_district,Sewana,Pratapgarh,Dalot,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,0.0,1.0,ST,STW
291359.0,23.5678180388,73.8486723853,R,RAJASTHAN,Dungarpur,NFHS4,Bansiya,8,124,649,98297,37591.0,Bansiya,15,False,True,False,"{""37591"": 1.0}",True,37591,True,Bansiya,Dungarpur,Simalwara,37591,Bansiya,True,37591,True,True,4_full_coverage,37591,Bansiya,Dungarpur,Simalwara,bansiya,dungarpur,simalwara,Bansiya,bansiya,dungarpur,dungarpur,bansiya,dungarpur,1.0,1.0,simalwara,1.0,never,0.0,never,0.0,0.0,True,True,False,0.0,0.0,ST,ST,0.0,never,A_exact_gp_district_samiti,Bansiya,Dungarpur,Simalwara,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,never,0.0,0.0,0.0,ST,ST
291360.0,26.9883822243,76.5579613097,R,RAJASTHAN,Dausa,NFHS4,Goojarwas,8,109,533,78024,37069.0,Peechupara Kalan,18,False,True,False,"{""37069"": 1.0}",True,37069,True,Goojarwas,Dausa,Bandikui,37069,Peechupara Kalan,True,37069,True,False,3_gp_no_reservation_history,37069,Peechupara Kalan,Dausa,Bandikui,peechuparakalan,dausa,bandikui,Peechupara Kalan,peechuparakalan,dausa,dausa,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,once,1.0,1.0,0.0,GEN W,ST,0.9333333333333333,1.0,high_confidence_gp_and_exact_samiti,peechupada kalan,BANDIKUI,True,3_fuzzy_gpname_exact_or_close_samiti_match,once,1.0,1.0,0.0,GEN W,ST
291363.0,26.2059301129,75.493807835,R,RAJASTHAN,Tonk,NFHS4,Teelanju,8,120,615,92642,42073.0,Tilanjoo,7,False,True,False,"{""42073"": 1.0}",True,42073,True,Teelanju,Tonk,Malpura,42073,Tilanjoo,True,42073,True,False,3_gp_no_reservation_history,42073,Tilanjoo,Tonk,Malpura,tilanjoo,tonk,malpura,Tilanjoo,tilanjoo,tonk,tonk,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291364.0,24.3723874644,73.9703477148,R,RAJASTHAN,Udaipur,NFHS4,Kheri,8,130,689,106641,42373.0,Dantisar,11,False,True,False,"{""42373"": 1.0}",True,42373,True,Kheri,Udaipur,Kurabar,42373,Dantisar,True,42373,True,True,4_full_coverage,42373,Dantisar,Udaipur,Kurabar,dantisar,udaipur,kurabar,Dantisar,dantisar,udaipur,udaipur,dantisar,udaipur,1.0,1.0,girwa,1.0,once,1.0,once,1.0,0.0,True,True,False,1.0,0.0,ST W,ST,1.0,once,B_exact_gp_district,Dantisar,Udaipur,Kurabar,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,1.0,0.0,ST W,ST
